hs코드,품목명,연월,수출금액_usd,수출yoy
9018908900,에스테틱_미용기기,2025-05,46604585.0,6.0
9018908900,에스테틱_미용기기,2025-06,62601488.0,23.4
9018908900,에스테틱_미용기기,2025-07,47478545.0,9.5
9018908900,에스테틱_미용기기,2025-08,44953328.0,-6.1
9018908900,에스테틱_미용기기,2025-09,72908341.0,81.2
9018908900,에스테틱_미용기기,2025-10,49913764.0,4.4
9018908900,에스테틱_미용기기,2025-11,68029031.0,22.6
9018908900,에스테틱_미용기기,2025-12,77092521.0,22.0
9018908900,에스테틱_미용기기,2026-01,48643230.0,30.8
9018908900,에스테틱_미용기기,2026-02,48254092.0,1.1
9018908900,에스테틱_미용기기,2026-03,68747685.0,31.5
9018908900,에스테틱_미용기기,2026-04,50726559.0,-3.0
9018908900,에스테틱_미용기기,2026-05,55790256.0,19.7
9018908900,에스테틱_미용기기,2026-06,70248271.0,12.2
9018909000,에스테틱_미용기기,2022-07,42568087.0,
9018909000,에스테틱_미용기기,2022-08,39695612.0,
9018909000,에스테틱_미용기기,2022-09,44041923.0,
9018909000,에스테틱_미용기기,2022-10,40872404.0,
9018909000,에스테틱_미용기기,2022-11,41235792.0,
9018909000,에스테틱_미용기기,2022-12,47260785.0,
9018909000,에스테틱_미용기기,2023-01,33031703.0,-1.0
9018909000,에스테틱_미용기기,2023-02,38069194.0,4.9
9018909000,에스테틱_미용기기,2023-03,47292467.0,18.7
9018909000,에스테틱_미용기기,2023-04,43875031.0,11.6
9018909000,에스테틱_미용기기,2023-05,43106520.0,10.1
9018909000,에스테틱_미용기기,2023-06,48635496.0,6.7
9018909000,에스테틱_미용기기,2023-07,47126803.0,10.7
9018909000,에스테틱_미용기기,2023-08,47291609.0,19.1
9018909000,에스테틱_미용기기,2023-09,43749396.0,-0.7
9018909000,에스테틱_미용기기,2023-10,43503664.0,6.4
9018909000,에스테틱_미용기기,2023-11,49955243.0,21.1
9018909000,에스테틱_미용기기,2023-12,49598246.0,4.9
9018909000,에스테틱_미용기기,2024-01,42217311.0,27.8
9018909000,에스테틱_미용기기,2024-02,39745016.0,4.4
9018909000,에스테틱_미용기기,2024-03,47306012.0,0.0
9018909000,에스테틱_미용기기,2024-04,43801025.0,-0.2
9018909000,에스테틱_미용기기,2024-05,43983808.0,2.0
9018909000,에스테틱_미용기기,2024-06,50724862.0,4.3
9018909000,에스테틱_미용기기,2024-07,43378634.0,-8.0
9018909000,에스테틱_미용기기,2024-08,47861229.0,1.2
9018909000,에스테틱_미용기기,2024-09,40230488.0,-8.0
9018909000,에스테틱_미용기기,2024-10,47830925.0,9.9
9018909000,에스테틱_미용기기,2024-11,55496075.0,11.1
9018909000,에스테틱_미용기기,2024-12,63186140.0,27.4
9018909000,에스테틱_미용기기,2025-01,37193089.0,-11.9
9018909000,에스테틱_미용기기,2025-02,47706395.0,20.0
9018909000,에스테틱_미용기기,2025-03,52275183.0,10.5
9018909000,에스테틱_미용기기,2025-04,52299552.0,19.4
9018909000,에스테틱_미용기기,2025-05,46604585.0,6.0
9018909000,에스테틱_미용기기,2025-06,62601488.0,23.4
9018909000,에스테틱_미용기기,2025-07,47478545.0,9.5
9018909000,에스테틱_미용기기,2025-08,44953328.0,-6.1
9018909000,에스테틱_미용기기,2025-09,72908341.0,81.2
9018909000,에스테틱_미용기기,2025-10,49913764.0,4.4
9018909000,에스테틱_미용기기,2025-11,68029031.0,22.6
9018909000,에스테틱_미용기기,2025-12,77092521.0,22.0
9018909000,에스테틱_미용기기,2026-01,48643230.0,30.8
9018909000,에스테틱_미용기기,2026-02,48254092.0,1.1
9018909000,에스테틱_미용기기,2026-03,68747685.0,31.5
9018909000,에스테틱_미용기기,2026-04,50726559.0,-3.0
9018909000,에스테틱_미용기기,2026-05,55790256.0,19.7
9018909000,에스테틱_미용기기,2026-06,70248271.0,12.2
3002491000,에스테틱_보톡스,2022-07,23325991.0,
3002491000,에스테틱_보톡스,2022-08,16001573.0,
3002491000,에스테틱_보톡스,2022-09,32146820.0,
3002491000,에스테틱_보톡스,2022-10,19866110.0,
3002491000,에스테틱_보톡스,2022-11,23216879.0,
3002491000,에스테틱_보톡스,2022-12,30250843.0,
3002491000,에스테틱_보톡스,2023-01,24595445.0,107.8
3002491000,에스테틱_보톡스,2023-02,24577895.0,222.1
3002491000,에스테틱_보톡스,2023-03,21217527.0,73.7
3002491000,에스테틱_보톡스,2023-04,20542947.0,54.9
3002491000,에스테틱_보톡스,2023-05,22404313.0,101.0
3002491000,에스테틱_보톡스,2023-06,32732350.0,43.1
3002491000,에스테틱_보톡스,2023-07,24387455.0,4.6
3002491000,에스테틱_보톡스,2023-08,18713657.0,16.9
3002491000,에스테틱_보톡스,2023-09,30248267.0,-5.9
3002491000,에스테틱_보톡스,2023-10,26443156.0,33.1
3002491000,에스테틱_보톡스,2023-11,25305908.0,9.0
3002491000,에스테틱_보톡스,2023-12,35839991.0,18.5
3002491000,에스테틱_보톡스,2024-01,19497611.0,-20.7
3002491000,에스테틱_보톡스,2024-02,23050203.0,-6.2
3002491000,에스테틱_보톡스,2024-03,32543370.0,53.4
3002491000,에스테틱_보톡스,2024-04,26062217.0,26.9
3002491000,에스테틱_보톡스,2024-05,37423087.0,67.0
3002491000,에스테틱_보톡스,2024-06,32976673.0,0.7
3002491000,에스테틱_보톡스,2024-07,28133931.0,15.4
3002491000,에스테틱_보톡스,2024-08,29640910.0,58.4
3002491000,에스테틱_보톡스,2024-09,34520879.0,14.1
3002491000,에스테틱_보톡스,2024-10,32970545.0,24.7
3002491000,에스테틱_보톡스,2024-11,35208708.0,39.1
3002491000,에스테틱_보톡스,2024-12,27670821.0,-22.8
3002491000,에스테틱_보톡스,2025-01,26161960.0,34.2
3002491000,에스테틱_보톡스,2025-02,24849947.0,7.8
3002491000,에스테틱_보톡스,2025-03,28257468.0,-13.2
3002491000,에스테틱_보톡스,2025-04,40123304.0,54.0
3002491000,에스테틱_보톡스,2025-05,33583645.0,-10.3
3002491000,에스테틱_보톡스,2025-06,34945893.0,6.0
3002491000,에스테틱_보톡스,2025-07,36699662.0,30.4
3002491000,에스테틱_보톡스,2025-08,36517498.0,23.2
3002491000,에스테틱_보톡스,2025-09,41368409.0,19.8
3002491000,에스테틱_보톡스,2025-10,41662839.0,26.4
3002491000,에스테틱_보톡스,2025-11,31117110.0,-11.6
3002491000,에스테틱_보톡스,2025-12,44849845.0,62.1
3002491000,에스테틱_보톡스,2026-01,34340964.0,31.3
3002491000,에스테틱_보톡스,2026-02,40009937.0,61.0
3002491000,에스테틱_보톡스,2026-03,43365142.0,53.5
3002491000,에스테틱_보톡스,2026-04,49570959.0,23.5
3002491000,에스테틱_보톡스,2026-05,48704556.0,45.0
3002491000,에스테틱_보톡스,2026-06,60252167.0,72.4
3304999000,에스테틱_필러,2022-07,145940668.0,12.9
3304999000,에스테틱_필러,2022-08,147396701.0,16.5
3304999000,에스테틱_필러,2022-09,166947101.0,-4.0
3304999000,에스테틱_필러,2022-10,143855743.0,3.0
3304999000,에스테틱_필러,2022-11,163251957.0,13.1
3304999000,에스테틱_필러,2022-12,156526353.0,11.6
3304999000,에스테틱_필러,2023-01,121448916.0,1.7
3304999000,에스테틱_필러,2023-02,168534635.0,29.4
3304999000,에스테틱_필러,2023-03,195740479.0,23.2
3304999000,에스테틱_필러,2023-04,166159588.0,7.8
3304999000,에스테틱_필러,2023-05,168531333.0,-10.9
3304999000,에스테틱_필러,2023-06,189160345.0,16.2
3304999000,에스테틱_필러,2023-07,155541720.0,6.6
3304999000,에스테틱_필러,2023-08,157332999.0,6.7
3304999000,에스테틱_필러,2023-09,190104881.0,13.9
3304999000,에스테틱_필러,2023-10,176097266.0,22.4
3304999000,에스테틱_필러,2023-11,185351690.0,13.5
3304999000,에스테틱_필러,2023-12,177916272.0,13.7
3304999000,에스테틱_필러,2024-01,186843614.0,53.8
3304999000,에스테틱_필러,2024-02,178126054.0,5.7
3304999000,에스테틱_필러,2024-03,190167342.0,-2.8
3304999000,에스테틱_필러,2024-04,192541903.0,15.9
3304999000,에스테틱_필러,2024-05,202997933.0,20.5
3304999000,에스테틱_필러,2024-06,197816084.0,4.6
3304999000,에스테틱_필러,2024-07,189909387.0,22.1
3304999000,에스테틱_필러,2024-08,185263125.0,17.8
3304999000,에스테틱_필러,2024-09,227230676.0,19.5
3304999000,에스테틱_필러,2024-10,207026629.0,17.6
3304999000,에스테틱_필러,2024-11,238302873.0,28.6
3304999000,에스테틱_필러,2024-12,242887474.0,36.5
3304999000,에스테틱_필러,2025-01,190660316.0,2.0
3304999000,에스테틱_필러,2025-02,213407188.0,19.8
3304999000,에스테틱_필러,2025-03,235154866.0,23.7
3304999000,에스테틱_필러,2025-04,263882330.0,37.1
3304999000,에스테틱_필러,2025-05,240976572.0,18.7
3304999000,에스테틱_필러,2025-06,230765177.0,16.7
3304999000,에스테틱_필러,2025-07,242500691.0,27.7
3304999000,에스테틱_필러,2025-08,216924100.0,17.1
3304999000,에스테틱_필러,2025-09,303001643.0,33.3
3304999000,에스테틱_필러,2025-10,232251601.0,12.2
3304999000,에스테틱_필러,2025-11,251059425.0,5.4
3304999000,에스테틱_필러,2025-12,301490467.0,24.1
3304999000,에스테틱_필러,2026-01,289878876.0,52.0
3304999000,에스테틱_필러,2026-02,252472973.0,18.3
3304999000,에스테틱_필러,2026-03,324550263.0,38.0
3304999000,에스테틱_필러,2026-04,368631745.0,39.7
3304999000,에스테틱_필러,2026-05,336320794.0,39.6
3304999000,에스테틱_필러,2026-06,378147695.0,63.9
8543702020,에스테틱_홈뷰티,2022-07,7770714.0,29.1
8543702020,에스테틱_홈뷰티,2022-08,6932814.0,2.4
8543702020,에스테틱_홈뷰티,2022-09,8214596.0,31.1
8543702020,에스테틱_홈뷰티,2022-10,5610024.0,-26.7
8543702020,에스테틱_홈뷰티,2022-11,8862426.0,-19.2
8543702020,에스테틱_홈뷰티,2022-12,8080567.0,-29.0
8543702020,에스테틱_홈뷰티,2023-01,6871399.0,16.9
8543702020,에스테틱_홈뷰티,2023-02,5613095.0,-30.9
8543702020,에스테틱_홈뷰티,2023-03,6244921.0,4.6
8543702020,에스테틱_홈뷰티,2023-04,9097663.0,19.5
8543702020,에스테틱_홈뷰티,2023-05,7810728.0,-25.1
8543702020,에스테틱_홈뷰티,2023-06,8261738.0,9.8
8543702020,에스테틱_홈뷰티,2023-07,9802265.0,26.1
8543702020,에스테틱_홈뷰티,2023-08,10626097.0,53.3
8543702020,에스테틱_홈뷰티,2023-09,13112314.0,59.6
8543702020,에스테틱_홈뷰티,2023-10,8479594.0,51.2
8543702020,에스테틱_홈뷰티,2023-11,16115947.0,81.8
8543702020,에스테틱_홈뷰티,2023-12,13715134.0,69.7
8543702020,에스테틱_홈뷰티,2024-01,16336493.0,137.7
8543702020,에스테틱_홈뷰티,2024-02,16585692.0,195.5
8543702020,에스테틱_홈뷰티,2024-03,16587998.0,165.6
8543702020,에스테틱_홈뷰티,2024-04,17528771.0,92.7
8543702020,에스테틱_홈뷰티,2024-05,11563820.0,48.1
8543702020,에스테틱_홈뷰티,2024-06,18410582.0,122.8
8543702020,에스테틱_홈뷰티,2024-07,8698998.0,-11.3
8543702020,에스테틱_홈뷰티,2024-08,20083543.0,89.0
8543702020,에스테틱_홈뷰티,2024-09,31458469.0,139.9
8543702020,에스테틱_홈뷰티,2024-10,21771408.0,156.8
8543702020,에스테틱_홈뷰티,2024-11,15899427.0,-1.3
8543702020,에스테틱_홈뷰티,2024-12,17142219.0,25.0
8543702020,에스테틱_홈뷰티,2025-01,17118145.0,4.8
8543702020,에스테틱_홈뷰티,2025-02,10360196.0,-37.5
8543702020,에스테틱_홈뷰티,2025-03,10669762.0,-35.7
8543702020,에스테틱_홈뷰티,2025-04,12353800.0,-29.5
8543702020,에스테틱_홈뷰티,2025-05,11388024.0,-1.5
8543702020,에스테틱_홈뷰티,2025-06,18017646.0,-2.1
8543702020,에스테틱_홈뷰티,2025-07,11450983.0,31.6
8543702020,에스테틱_홈뷰티,2025-08,10448505.0,-48.0
8543702020,에스테틱_홈뷰티,2025-09,17665226.0,-43.8
8543702020,에스테틱_홈뷰티,2025-10,19349950.0,-11.1
8543702020,에스테틱_홈뷰티,2025-11,11693913.0,-26.5
8543702020,에스테틱_홈뷰티,2025-12,17635296.0,2.9
8543702020,에스테틱_홈뷰티,2026-01,18956308.0,10.7
8543702020,에스테틱_홈뷰티,2026-02,18121205.0,74.9
8543702020,에스테틱_홈뷰티,2026-03,18073345.0,69.4
8543702020,에스테틱_홈뷰티,2026-04,17079859.0,38.3
8543702020,에스테틱_홈뷰티,2026-05,14220263.0,24.9
8543702020,에스테틱_홈뷰티,2026-06,20993595.0,16.5
2106909099,음식료_건강기능식품,2022-07,43828284.0,7.8
2106909099,음식료_건강기능식품,2022-08,42525475.0,-1.7
2106909099,음식료_건강기능식품,2022-09,44699118.0,10.4
2106909099,음식료_건강기능식품,2022-10,37424344.0,-13.7
2106909099,음식료_건강기능식품,2022-11,42761373.0,-3.7
2106909099,음식료_건강기능식품,2022-12,49560598.0,-7.3
2106909099,음식료_건강기능식품,2023-01,45485253.0,16.4
2106909099,음식료_건강기능식품,2023-02,47226277.0,20.7
2106909099,음식료_건강기능식품,2023-03,59453480.0,19.3
2106909099,음식료_건강기능식품,2023-04,46323461.0,-0.9
2106909099,음식료_건강기능식품,2023-05,56202073.0,27.9
2106909099,음식료_건강기능식품,2023-06,59832026.0,32.5
2106909099,음식료_건강기능식품,2023-07,47697874.0,8.8
2106909099,음식료_건강기능식품,2023-08,51667001.0,21.5
2106909099,음식료_건강기능식품,2023-09,53196151.0,19.0
2106909099,음식료_건강기능식품,2023-10,49928826.0,33.4
2106909099,음식료_건강기능식품,2023-11,61826619.0,44.6
2106909099,음식료_건강기능식품,2023-12,58777871.0,18.6
2106909099,음식료_건강기능식품,2024-01,54525692.0,19.9
2106909099,음식료_건강기능식품,2024-02,51005534.0,8.0
2106909099,음식료_건강기능식품,2024-03,59446350.0,-0.0
2106909099,음식료_건강기능식품,2024-04,55098565.0,18.9
2106909099,음식료_건강기능식품,2024-05,67242655.0,19.6
2106909099,음식료_건강기능식품,2024-06,55631881.0,-7.0
2106909099,음식료_건강기능식품,2024-07,59801060.0,25.4
2106909099,음식료_건강기능식품,2024-08,45520555.0,-11.9
2106909099,음식료_건강기능식품,2024-09,52980483.0,-0.4
2106909099,음식료_건강기능식품,2024-10,61641944.0,23.5
2106909099,음식료_건강기능식품,2024-11,55630117.0,-10.0
2106909099,음식료_건강기능식품,2024-12,64216091.0,9.3
2106909099,음식료_건강기능식품,2025-01,48045957.0,-11.9
2106909099,음식료_건강기능식품,2025-02,51965561.0,1.9
2106909099,음식료_건강기능식품,2025-03,62581749.0,5.3
2106909099,음식료_건강기능식품,2025-04,63068549.0,14.5
2106909099,음식료_건강기능식품,2025-05,68320866.0,1.6
2106909099,음식료_건강기능식품,2025-06,63042233.0,13.3
2106909099,음식료_건강기능식품,2025-07,71014259.0,18.8
2106909099,음식료_건강기능식품,2025-08,57562186.0,26.5
2106909099,음식료_건강기능식품,2025-09,69158981.0,30.5
2106909099,음식료_건강기능식품,2025-10,56692543.0,-8.0
2106909099,음식료_건강기능식품,2025-11,64102850.0,15.2
2106909099,음식료_건강기능식품,2025-12,75283815.0,17.2
2106909099,음식료_건강기능식품,2026-01,65907668.0,37.2
2106909099,음식료_건강기능식품,2026-02,57531096.0,10.7
2106909099,음식료_건강기능식품,2026-03,69692140.0,11.4
2106909099,음식료_건강기능식품,2026-04,77022009.0,22.1
2106909099,음식료_건강기능식품,2026-05,64379052.0,-5.8
2106909099,음식료_건강기능식품,2026-06,81456755.0,29.2
1902301010,음식료_라면,2022-07,60065366.0,14.6
1902301010,음식료_라면,2022-08,60623700.0,19.1
1902301010,음식료_라면,2022-09,64259144.0,9.6
1902301010,음식료_라면,2022-10,61780344.0,1.9
1902301010,음식료_라면,2022-11,66161938.0,0.5
1902301010,음식료_라면,2022-12,69506695.0,4.3
1902301010,음식료_라면,2023-01,61524024.0,6.4
1902301010,음식료_라면,2023-02,70737385.0,34.6
1902301010,음식료_라면,2023-03,75718778.0,5.8
1902301010,음식료_라면,2023-04,74170533.0,29.1
1902301010,음식료_라면,2023-05,75159071.0,-2.3
1902301010,음식료_라면,2023-06,89274195.0,32.3
1902301010,음식료_라면,2023-07,75919344.0,26.4
1902301010,음식료_라면,2023-08,85684176.0,41.3
1902301010,음식료_라면,2023-09,89619261.0,39.5
1902301010,음식료_라면,2023-10,87943210.0,42.3
1902301010,음식료_라면,2023-11,90809640.0,37.3
1902301010,음식료_라면,2023-12,76436217.0,10.0
1902301010,음식료_라면,2024-01,85743164.0,39.4
1902301010,음식료_라면,2024-02,93001914.0,31.5
1902301010,음식료_라면,2024-03,91634949.0,21.0
1902301010,음식료_라면,2024-04,108589951.0,46.4
1902301010,음식료_라면,2024-05,107368111.0,42.9
1902301010,음식료_라면,2024-06,104050845.0,16.6
1902301010,음식료_라면,2024-07,109160346.0,43.8
1902301010,음식료_라면,2024-08,100695609.0,17.5
1902301010,음식료_라면,2024-09,103786594.0,15.8
1902301010,음식료_라면,2024-10,117039003.0,33.1
1902301010,음식료_라면,2024-11,117579953.0,29.5
1902301010,음식료_라면,2024-12,110292827.0,44.3
1902301010,음식료_라면,2025-01,107503493.0,25.4
1902301010,음식료_라면,2025-02,121153228.0,30.3
1902301010,음식료_라면,2025-03,115274842.0,25.8
1902301010,음식료_라면,2025-04,135140221.0,24.5
1902301010,음식료_라면,2025-05,126815135.0,18.1
1902301010,음식료_라면,2025-06,126367790.0,21.4
1902301010,음식료_라면,2025-07,131193809.0,20.2
1902301010,음식료_라면,2025-08,115041586.0,14.2
1902301010,음식료_라면,2025-09,147214663.0,41.8
1902301010,음식료_라면,2025-10,130252401.0,11.3
1902301010,음식료_라면,2025-11,126483616.0,7.6
1902301010,음식료_라면,2025-12,139657598.0,26.6
1902301010,음식료_라면,2026-01,129687722.0,20.6
1902301010,음식료_라면,2026-02,140255711.0,15.8
1902301010,음식료_라면,2026-03,164693946.0,42.9
1902301010,음식료_라면,2026-04,182112386.0,34.8
1902301010,음식료_라면,2026-05,153594435.0,21.1
1902301010,음식료_라면,2026-06,165235212.0,30.8
2103909090,음식료_라면 소스,2022-07,16452770.0,-3.6
2103909090,음식료_라면 소스,2022-08,15871064.0,-7.5
2103909090,음식료_라면 소스,2022-09,15628635.0,6.9
2103909090,음식료_라면 소스,2022-10,17796478.0,9.6
2103909090,음식료_라면 소스,2022-11,16138428.0,-6.8
2103909090,음식료_라면 소스,2022-12,15974050.0,-7.2
2103909090,음식료_라면 소스,2023-01,15476684.0,-10.7
2103909090,음식료_라면 소스,2023-02,16240708.0,11.6
2103909090,음식료_라면 소스,2023-03,16389106.0,-2.5
2103909090,음식료_라면 소스,2023-04,15105301.0,-18.9
2103909090,음식료_라면 소스,2023-05,15849247.0,-13.7
2103909090,음식료_라면 소스,2023-06,17312298.0,20.0
2103909090,음식료_라면 소스,2023-07,15883330.0,-3.5
2103909090,음식료_라면 소스,2023-08,17277714.0,8.9
2103909090,음식료_라면 소스,2023-09,17853023.0,14.2
2103909090,음식료_라면 소스,2023-10,17951057.0,0.9
2103909090,음식료_라면 소스,2023-11,18410159.0,14.1
2103909090,음식료_라면 소스,2023-12,17844330.0,11.7
2103909090,음식료_라면 소스,2024-01,17917576.0,15.8
2103909090,음식료_라면 소스,2024-02,14839075.0,-8.6
2103909090,음식료_라면 소스,2024-03,16191093.0,-1.2
2103909090,음식료_라면 소스,2024-04,20409127.0,35.1
2103909090,음식료_라면 소스,2024-05,18301177.0,15.5
2103909090,음식료_라면 소스,2024-06,18554096.0,7.2
2103909090,음식료_라면 소스,2024-07,20005756.0,26.0
2103909090,음식료_라면 소스,2024-08,17802655.0,3.0
2103909090,음식료_라면 소스,2024-09,17418637.0,-2.4
2103909090,음식료_라면 소스,2024-10,19899244.0,10.9
2103909090,음식료_라면 소스,2024-11,20024003.0,8.8
2103909090,음식료_라면 소스,2024-12,18687619.0,4.7
2103909090,음식료_라면 소스,2025-01,16604224.0,-7.3
2103909090,음식료_라면 소스,2025-02,19811426.0,33.5
2103909090,음식료_라면 소스,2025-03,22176161.0,37.0
2103909090,음식료_라면 소스,2025-04,22339477.0,9.5
2103909090,음식료_라면 소스,2025-05,22046344.0,20.5
2103909090,음식료_라면 소스,2025-06,20250024.0,9.1
2103909090,음식료_라면 소스,2025-07,20650676.0,3.2
2103909090,음식료_라면 소스,2025-08,17595511.0,-1.2
2103909090,음식료_라면 소스,2025-09,22016519.0,26.4
2103909090,음식료_라면 소스,2025-10,16998106.0,-14.6
2103909090,음식료_라면 소스,2025-11,18202914.0,-9.1
2103909090,음식료_라면 소스,2025-12,20470689.0,9.5
2103909090,음식료_라면 소스,2026-01,19631603.0,18.2
2103909090,음식료_라면 소스,2026-02,17748253.0,-10.4
2103909090,음식료_라면 소스,2026-03,20559210.0,-7.3
2103909090,음식료_라면 소스,2026-04,23123497.0,3.5
2103909090,음식료_라면 소스,2026-05,20898517.0,-5.2
2103909090,음식료_라면 소스,2026-06,22399975.0,10.6
,전기전자_CCL,2022-07,37968919.0,5.3
,전기전자_CCL,2022-08,35440782.0,-3.2
,전기전자_CCL,2022-09,31669812.0,5.9
,전기전자_CCL,2022-10,25500859.0,-20.9
,전기전자_CCL,2022-11,20852803.0,-30.5
,전기전자_CCL,2022-12,24896316.0,-24.7
,전기전자_CCL,2023-01,20122431.0,-29.9
,전기전자_CCL,2023-02,16382564.0,-46.1
,전기전자_CCL,2023-03,23924507.0,-31.3
,전기전자_CCL,2023-04,31083459.0,-15.3
,전기전자_CCL,2023-05,36234641.0,0.6
,전기전자_CCL,2023-06,29479253.0,-21.9
,전기전자_CCL,2023-07,33192882.0,-12.6
,전기전자_CCL,2023-08,34896950.0,-1.5
,전기전자_CCL,2023-09,30235720.0,-4.5
,전기전자_CCL,2023-10,34797219.0,36.5
,전기전자_CCL,2023-11,33286537.0,59.6
,전기전자_CCL,2023-12,31743596.0,27.5
,전기전자_CCL,2024-01,33197984.0,65.0
,전기전자_CCL,2024-02,26776035.0,63.4
,전기전자_CCL,2024-03,30895638.0,29.1
,전기전자_CCL,2024-04,32091172.0,3.2
,전기전자_CCL,2024-05,31142990.0,-14.1
,전기전자_CCL,2024-06,29474302.0,-0.0
,전기전자_CCL,2024-07,38089649.0,14.8
,전기전자_CCL,2024-08,30703854.0,-12.0
,전기전자_CCL,2024-09,30037766.0,-0.7
,전기전자_CCL,2024-10,34570683.0,-0.7
,전기전자_CCL,2024-11,38491397.0,15.6
,전기전자_CCL,2024-12,48828887.0,53.8
,전기전자_CCL,2025-01,40917690.0,23.3
,전기전자_CCL,2025-02,39724687.0,48.4
,전기전자_CCL,2025-03,50654858.0,64.0
,전기전자_CCL,2025-04,55393978.0,72.6
,전기전자_CCL,2025-05,65683062.0,110.9
,전기전자_CCL,2025-06,54865241.0,86.1
,전기전자_CCL,2025-07,58178140.0,52.7
,전기전자_CCL,2025-08,57211815.0,86.3
,전기전자_CCL,2025-09,66906608.0,122.7
,전기전자_CCL,2025-10,68888061.0,99.3
,전기전자_CCL,2025-11,64683579.0,68.0
,전기전자_CCL,2025-12,59864541.0,22.6
,전기전자_CCL,2026-01,70928175.0,73.3
,전기전자_CCL,2026-02,63159904.0,59.0
,전기전자_CCL,2026-03,65267425.0,28.8
,전기전자_CCL,2026-04,67718916.0,22.2
,전기전자_CCL,2026-05,74625057.0,13.6
,전기전자_CCL,2026-06,86235267.0,57.2
8534002000,전기전자_FPCB,2022-07,256823803.0,-12.1
8534002000,전기전자_FPCB,2022-08,274109742.0,-4.3
8534002000,전기전자_FPCB,2022-09,265732702.0,-4.4
8534002000,전기전자_FPCB,2022-10,242399286.0,-12.6
8534002000,전기전자_FPCB,2022-11,201858696.0,-25.9
8534002000,전기전자_FPCB,2022-12,183260867.0,-34.1
8534002000,전기전자_FPCB,2023-01,168057558.0,-35.7
8534002000,전기전자_FPCB,2023-02,133028997.0,-48.8
8534002000,전기전자_FPCB,2023-03,157555656.0,-45.7
8534002000,전기전자_FPCB,2023-04,146572688.0,-46.8
8534002000,전기전자_FPCB,2023-05,190181319.0,-34.3
8534002000,전기전자_FPCB,2023-06,206753907.0,-17.3
8534002000,전기전자_FPCB,2023-07,210454769.0,-18.1
8534002000,전기전자_FPCB,2023-08,217036135.0,-20.8
8534002000,전기전자_FPCB,2023-09,202662984.0,-23.7
8534002000,전기전자_FPCB,2023-10,203678051.0,-16.0
8534002000,전기전자_FPCB,2023-11,201337773.0,-0.3
8534002000,전기전자_FPCB,2023-12,174577501.0,-4.7
8534002000,전기전자_FPCB,2024-01,188610916.0,12.2
8534002000,전기전자_FPCB,2024-02,156814189.0,17.9
8534002000,전기전자_FPCB,2024-03,163472565.0,3.8
8534002000,전기전자_FPCB,2024-04,170628712.0,16.4
8534002000,전기전자_FPCB,2024-05,191137850.0,0.5
8534002000,전기전자_FPCB,2024-06,184163061.0,-10.9
8534002000,전기전자_FPCB,2024-07,202409428.0,-3.8
8534002000,전기전자_FPCB,2024-08,192214416.0,-11.4
8534002000,전기전자_FPCB,2024-09,160788481.0,-20.7
8534002000,전기전자_FPCB,2024-10,171239551.0,-15.9
8534002000,전기전자_FPCB,2024-11,162062540.0,-19.5
8534002000,전기전자_FPCB,2024-12,145564132.0,-16.6
8534002000,전기전자_FPCB,2025-01,152445490.0,-19.2
8534002000,전기전자_FPCB,2025-02,150844844.0,-3.8
8534002000,전기전자_FPCB,2025-03,165419423.0,1.2
8534002000,전기전자_FPCB,2025-04,165500726.0,-3.0
8534002000,전기전자_FPCB,2025-05,149616673.0,-21.7
8534002000,전기전자_FPCB,2025-06,163223899.0,-11.4
8534002000,전기전자_FPCB,2025-07,181611294.0,-10.3
8534002000,전기전자_FPCB,2025-08,178186588.0,-7.3
8534002000,전기전자_FPCB,2025-09,192426326.0,19.7
8534002000,전기전자_FPCB,2025-10,205971069.0,20.3
8534002000,전기전자_FPCB,2025-11,183599034.0,13.3
8534002000,전기전자_FPCB,2025-12,202302003.0,39.0
8534002000,전기전자_FPCB,2026-01,183208890.0,20.2
8534002000,전기전자_FPCB,2026-02,150150283.0,-0.5
8534002000,전기전자_FPCB,2026-03,175615254.0,6.2
8534002000,전기전자_FPCB,2026-04,167231480.0,1.0
8534002000,전기전자_FPCB,2026-05,158618206.0,6.0
8534002000,전기전자_FPCB,2026-06,166553825.0,2.0
853224,전기전자_MLCC,2022-07,95149242.0,-22.5
853224,전기전자_MLCC,2022-08,85346649.0,-30.2
853224,전기전자_MLCC,2022-09,90345125.0,-16.8
853224,전기전자_MLCC,2022-10,96585703.0,-2.8
853224,전기전자_MLCC,2022-11,90146918.0,-14.4
853224,전기전자_MLCC,2022-12,101230633.0,4.0
853224,전기전자_MLCC,2023-01,108646314.0,6.4
853224,전기전자_MLCC,2023-02,100307631.0,6.9
853224,전기전자_MLCC,2023-03,125611772.0,16.4
853224,전기전자_MLCC,2023-04,99276562.0,1.2
853224,전기전자_MLCC,2023-05,132779165.0,36.8
853224,전기전자_MLCC,2023-06,111164850.0,8.2
853224,전기전자_MLCC,2023-07,107154216.0,12.6
853224,전기전자_MLCC,2023-08,125762845.0,47.4
853224,전기전자_MLCC,2023-09,115033351.0,27.3
853224,전기전자_MLCC,2023-10,112410673.0,16.4
853224,전기전자_MLCC,2023-11,97724001.0,8.4
853224,전기전자_MLCC,2023-12,93211276.0,-7.9
853224,전기전자_MLCC,2024-01,107595812.0,-1.0
853224,전기전자_MLCC,2024-02,100284905.0,-0.0
853224,전기전자_MLCC,2024-03,107545726.0,-14.4
853224,전기전자_MLCC,2024-04,105277987.0,6.0
