hs코드,품목명,기업명,종목코드,연월,수출금액_usd
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-07,53700130
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-08,38972595
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-09,36217095
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-10,40917693
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-11,32729733
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2018-12,33088006
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-01,34550618
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-02,37171975
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-03,40017223
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-04,45669515
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-05,43948170
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-06,38652445
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-07,51809115
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-08,35395500
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-09,41777466
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-10,48258688
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-11,34514102
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2019-12,54323297
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-01,30133011
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-02,31574082
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-03,40933523
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-04,30634306
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-05,30003553
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-06,23760970
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-07,26850485
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-08,30456324
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-09,37290907
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-10,31081571
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-11,32749153
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2020-12,54809115
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-01,23465298
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-02,37246083
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-03,34773375
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-04,37344711
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-05,44348378
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-06,45244274
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-07,42214314
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-08,32095048
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-09,31322246
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-10,37927100
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-11,33028547
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2021-12,63432725
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-01,36837635
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-02,48036972
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-03,51278797
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-04,47662629
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-05,38281182
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-06,52852879
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-07,58662328
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-08,43647708
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-09,39905541
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-10,29293685
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-11,43633040
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2022-12,39641154
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-01,43455302
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-02,45230080
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-03,54720297
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-04,43974034
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-05,43882369
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-06,40486065
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-07,44643344
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-08,30233705
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-09,37195279
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-10,36909170
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-11,42605337
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2023-12,31746849
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-01,36902609
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-02,45641712
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-03,65894299
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-04,53639995
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-05,43882245
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-06,43712349
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-07,41374835
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-08,28949817
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-09,30423841
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-10,25227951
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-11,32128854
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2024-12,36003367
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-01,30009122
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-02,35968784
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-03,42731813
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-04,46659722
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-05,46613341
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-06,43788523
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-07,48862354
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-08,28954803
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-09,36688947
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-10,32438717
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-11,30937202
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2025-12,43642850
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-01,29545386
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-02,28639975
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-03,43412353
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-04,50405970
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-05,29168835
,"건설·운송·상사_발전기, 산업, 건설기계용 엔진",HD건설기계,267270,2026-06,46562472
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-01,3194466
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-02,2369587
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-03,3894084
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-04,1983857
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-05,2260217
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-06,4405223
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-07,2327765
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-08,2805125
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-09,7809844
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-10,2097072
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-11,3398850
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2017-12,5919084
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-01,2910375
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-02,3004550
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-03,5115616
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-04,2968460
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-05,2936657
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-06,4349252
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-07,3061231
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-08,2959708
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-09,4966820
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-10,3666073
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-11,4315462
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2018-12,4708006
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-01,3787702
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-02,4715681
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-03,4659889
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-04,3820958
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-05,4435354
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-06,4342460
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-07,4963569
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-08,4031867
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-09,4278254
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-10,3967417
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-11,4844877
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2019-12,5004404
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-01,5111384
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-02,6931239
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-03,21555593
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-04,53362150
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-05,48957104
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-06,47522776
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-07,51731400
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-08,68457375
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-09,93253642
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-10,101730179
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-11,151758248
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2020-12,103793353
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-01,76565306
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-02,46889253
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-03,63565219
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-04,66572300
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-05,65983996
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-06,60741147
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-07,53368001
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-08,42140357
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-09,41506325
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-10,44974628
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-11,74843748
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2021-12,109088180
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-01,112342727
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-02,66150404
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-03,27970896
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-04,16479344
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-05,18393631
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-06,18828219
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-07,23025570
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-08,13606647
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-09,11473077
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-10,12493184
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-11,13111054
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2022-12,18780381
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-01,10602847
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-02,9685905
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-03,12003138
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-04,8365569
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-05,12018553
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-06,11193950
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-07,11440540
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-08,10570241
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-09,12538289
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-10,13073955
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-11,14836353
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2023-12,16936768
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-01,10625422
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-02,11351414
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-03,12858419
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-04,13006296
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-05,14870815
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-06,16022685
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-07,15535490
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-08,15988276
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-09,15538005
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-10,14244970
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-11,14847099
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2024-12,14186723
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-01,16681371
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-02,15421732
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-03,15192840
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-04,16607311
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-05,12856053
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-06,15405613
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-07,15349738
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-08,13479989
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-09,18401908
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-10,14081381
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-11,15969636
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2025-12,17561458
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-01,17307432
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-02,15004683
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-03,17153561
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-04,16286946
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-05,17711061
3822,바이오/의료기기_PCR 및 면역 진단키트,씨젠,096530,2026-06,16362410
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-01,8145802
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-02,15019771
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-03,20926573
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-04,20592503
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-05,16259883
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-06,17242243
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-07,17531377
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-08,13073250
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-09,13518686
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-10,16863472
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-11,5440068
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2017-12,23726705
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-01,6354655
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-02,8768689
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-03,10829352
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-04,9128762
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-05,12616207
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-06,11484988
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-07,6279179
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-08,3532050
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-09,4567537
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-10,5475723
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-11,3949560
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2018-12,3967619
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-01,3735977
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-02,3281471
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-03,3761320
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-04,4431761
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-05,1940141
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-06,3126635
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-07,4819437
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-08,3982452
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-09,4532820
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-10,4836594
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-11,8687153
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2019-12,8752601
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-01,525069
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-02,160329
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-03,4748288
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-04,3718947
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-05,10896291
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-06,5478825
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-07,6423087
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-08,3550139
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-09,2598284
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-10,4962255
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-11,8146898
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2020-12,23362621
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-01,7427181
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-02,8048774
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-03,14134368
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-04,3495054
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-05,5305484
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-06,32725637
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-07,11706452
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-08,17011671
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-09,29278773
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-10,11852593
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-11,18605362
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2021-12,6792195
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-01,12140470
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-02,18311316
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-03,22687791
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-04,13382017
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-05,9263670
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-06,17529700
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-07,11789868
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-08,14557729
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-09,21832852
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-10,10105354
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-11,27830927
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2022-12,21522489
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-01,19410892
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-02,17399045
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-03,14915244
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-04,5111648
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-05,7902273
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-06,30938396
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-07,6958654
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-08,16302345
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-09,9511291
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-10,10415123
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-11,20570628
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2023-12,27855529
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-01,21349637
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-02,7149638
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-03,38497670
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-04,13421024
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-05,16989512
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-06,9266120
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-07,9129742
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-08,8726228
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-09,12111945
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-10,12285241
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-11,31893759
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2024-12,14202506
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2025-01,13123118
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2025-02,5644527
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2025-03,35369274
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2025-04,31413715
293499,바이오/의료기기_올리고뉴클레오타이드,에스티팜,237690,2025-05,28630803
