기준일,품목명,수출금액,대분류,단가
2017-04-20,바이오/의료기기_바이오시밀러,11468326,바이오/의료기기,5801.54798
2017-04-30,바이오/의료기기_바이오시밀러,16555326,바이오/의료기기,5496.200708
2017-05-10,바이오/의료기기_바이오시밀러,12361809,바이오/의료기기,6634.149601
2017-05-20,바이오/의료기기_바이오시밀러,35189630,바이오/의료기기,5648.959771
2017-05-31,바이오/의료기기_바이오시밀러,47754315,바이오/의료기기,5533.748762
2017-06-10,바이오/의료기기_바이오시밀러,19852769,바이오/의료기기,5169.601514
2017-06-20,바이오/의료기기_바이오시밀러,25801864,바이오/의료기기,5499.1185
2017-06-30,바이오/의료기기_바이오시밀러,147290302,바이오/의료기기,7223.965625
2017-07-10,바이오/의료기기_바이오시밀러,26024171,바이오/의료기기,6092.941328
2017-07-20,바이오/의료기기_바이오시밀러,28324699,바이오/의료기기,6054.459507
2017-07-31,바이오/의료기기_바이오시밀러,43972402,바이오/의료기기,5640.278651
2017-08-10,바이오/의료기기_바이오시밀러,1548912,바이오/의료기기,4220.698676
2017-08-20,바이오/의료기기_바이오시밀러,5500250,바이오/의료기기,4465.032269
2017-08-31,바이오/의료기기_바이오시밀러,30414036,바이오/의료기기,4468.827562
2017-09-10,바이오/의료기기_바이오시밀러,34195725,바이오/의료기기,5744.795858
2017-09-20,바이오/의료기기_바이오시밀러,51350199,바이오/의료기기,5507.851903
2017-09-30,바이오/의료기기_바이오시밀러,133351554,바이오/의료기기,5484.23815
2017-10-20,바이오/의료기기_바이오시밀러,43986979,바이오/의료기기,4862.588879
2017-10-31,바이오/의료기기_바이오시밀러,72739716,바이오/의료기기,5155.35336
2017-11-10,바이오/의료기기_바이오시밀러,36605292,바이오/의료기기,7004.296113
2017-11-20,바이오/의료기기_바이오시밀러,71194721,바이오/의료기기,6463.116742
2017-11-30,바이오/의료기기_바이오시밀러,96500096,바이오/의료기기,5955.454234
2017-12-10,바이오/의료기기_바이오시밀러,6155567,바이오/의료기기,5090.02183
2017-12-20,바이오/의료기기_바이오시밀러,26578288,바이오/의료기기,5005.874088
2017-12-31,바이오/의료기기_바이오시밀러,114334762,바이오/의료기기,5400.919342
2018-01-10,바이오/의료기기_바이오시밀러,16946625,바이오/의료기기,4972.717963
2018-01-20,바이오/의료기기_바이오시밀러,31109126,바이오/의료기기,5140.53436
2018-01-31,바이오/의료기기_바이오시밀러,54723176,바이오/의료기기,5557.948919
2018-02-10,바이오/의료기기_바이오시밀러,13187028,바이오/의료기기,4541.503683
2018-02-20,바이오/의료기기_바이오시밀러,16252105,바이오/의료기기,4454.779565
2018-02-28,바이오/의료기기_바이오시밀러,23043167,바이오/의료기기,4848.600327
2018-03-10,바이오/의료기기_바이오시밀러,17204059,바이오/의료기기,6805.376165
2018-03-20,바이오/의료기기_바이오시밀러,27567556,바이오/의료기기,5652.529511
2018-03-31,바이오/의료기기_바이오시밀러,77908850,바이오/의료기기,5249.922507
2018-04-10,바이오/의료기기_바이오시밀러,17242318,바이오/의료기기,5442.874234
2018-04-20,바이오/의료기기_바이오시밀러,32949009,바이오/의료기기,5403.4168
2018-04-30,바이오/의료기기_바이오시밀러,38164694,바이오/의료기기,5459.672489
2018-05-10,바이오/의료기기_바이오시밀러,11351749,바이오/의료기기,5103.882399
2018-05-20,바이오/의료기기_바이오시밀러,21352976,바이오/의료기기,5043.418371
2018-05-31,바이오/의료기기_바이오시밀러,64358347,바이오/의료기기,5199.825725
2018-06-10,바이오/의료기기_바이오시밀러,16526777,바이오/의료기기,4364.104643
2018-06-20,바이오/의료기기_바이오시밀러,20454323,바이오/의료기기,4105.101091
2018-06-30,바이오/의료기기_바이오시밀러,39015595,바이오/의료기기,4647.662743
2018-07-10,바이오/의료기기_바이오시밀러,22996268,바이오/의료기기,6522.043262
2018-07-20,바이오/의료기기_바이오시밀러,42970787,바이오/의료기기,5591.463318
2018-07-31,바이오/의료기기_바이오시밀러,51391941,바이오/의료기기,5581.803183
2018-08-10,바이오/의료기기_바이오시밀러,55917631,바이오/의료기기,6186.803692
2018-08-20,바이오/의료기기_바이오시밀러,72060988,바이오/의료기기,5162.357573
2018-08-31,바이오/의료기기_바이오시밀러,94364530,바이오/의료기기,5153.450888
2018-09-10,바이오/의료기기_바이오시밀러,11902494,바이오/의료기기,5814.007356
2018-09-20,바이오/의료기기_바이오시밀러,56832000,바이오/의료기기,5704.33456
2018-09-30,바이오/의료기기_바이오시밀러,66891812,바이오/의료기기,5281.352255
2018-10-10,바이오/의료기기_바이오시밀러,12991752,바이오/의료기기,5234.62039
2018-10-20,바이오/의료기기_바이오시밀러,29690319,바이오/의료기기,5268.210797
2018-10-31,바이오/의료기기_바이오시밀러,86544586,바이오/의료기기,4768.985165
2018-11-10,바이오/의료기기_바이오시밀러,16586908,바이오/의료기기,314.623342
2018-11-20,바이오/의료기기_바이오시밀러,53675573,바이오/의료기기,723.530692
2018-11-30,바이오/의료기기_바이오시밀러,70195774,바이오/의료기기,637.475963
2018-12-10,바이오/의료기기_바이오시밀러,35177337,바이오/의료기기,2808.834445
2018-12-20,바이오/의료기기_바이오시밀러,114121012,바이오/의료기기,3246.908593
2018-12-31,바이오/의료기기_바이오시밀러,115540920,바이오/의료기기,2269.748214
2019-01-10,바이오/의료기기_바이오시밀러,13406174,바이오/의료기기,2024.979457
2019-01-20,바이오/의료기기_바이오시밀러,19805350,바이오/의료기기,1509.872892
2019-01-31,바이오/의료기기_바이오시밀러,32807611,바이오/의료기기,1031.175805
2019-02-10,바이오/의료기기_바이오시밀러,15320696,바이오/의료기기,1926.160012
2019-02-20,바이오/의료기기_바이오시밀러,32355158,바이오/의료기기,1380.792504
2019-02-28,바이오/의료기기_바이오시밀러,51821200,바이오/의료기기,1676.766834
2019-03-10,바이오/의료기기_바이오시밀러,4770586,바이오/의료기기,1587.200814
2019-03-20,바이오/의료기기_바이오시밀러,46142901,바이오/의료기기,3154.293712
2019-03-31,바이오/의료기기_바이오시밀러,57062659,바이오/의료기기,1761.192092
2019-04-10,바이오/의료기기_바이오시밀러,35315291,바이오/의료기기,2225.389905
2019-04-20,바이오/의료기기_바이오시밀러,39680819,바이오/의료기기,1316.215554
2019-04-30,바이오/의료기기_바이오시밀러,74635654,바이오/의료기기,1624.704036
2019-05-10,바이오/의료기기_바이오시밀러,14161955,바이오/의료기기,1026.368447
2019-05-20,바이오/의료기기_바이오시밀러,19433911,바이오/의료기기,768.228958
2019-05-31,바이오/의료기기_바이오시밀러,51529550,바이오/의료기기,965.689518
2019-06-10,바이오/의료기기_바이오시밀러,4487609,바이오/의료기기,949.10168
2019-06-20,바이오/의료기기_바이오시밀러,38297061,바이오/의료기기,1062.415486
2019-06-30,바이오/의료기기_바이오시밀러,76701762,바이오/의료기기,1259.408807
2019-07-10,바이오/의료기기_바이오시밀러,22488386,바이오/의료기기,1612.589715
2019-07-20,바이오/의료기기_바이오시밀러,31761687,바이오/의료기기,1254.157414
2019-07-31,바이오/의료기기_바이오시밀러,62680641,바이오/의료기기,1105.41707
2019-08-10,바이오/의료기기_바이오시밀러,10837701,바이오/의료기기,1191.07657
2019-08-20,바이오/의료기기_바이오시밀러,25619631,바이오/의료기기,1076.445586
2019-08-31,바이오/의료기기_바이오시밀러,51245952,바이오/의료기기,904.204326
2019-09-10,바이오/의료기기_바이오시밀러,15074056,바이오/의료기기,1319.801146
2019-09-20,바이오/의료기기_바이오시밀러,41156448,바이오/의료기기,1147.570251
2019-09-30,바이오/의료기기_바이오시밀러,67916795,바이오/의료기기,849.498838
2019-10-10,바이오/의료기기_바이오시밀러,6407141,바이오/의료기기,340.338132
2019-10-20,바이오/의료기기_바이오시밀러,11794023,바이오/의료기기,222.499181
2019-10-31,바이오/의료기기_바이오시밀러,47079036,바이오/의료기기,506.487879
2019-11-10,바이오/의료기기_바이오시밀러,7369308,바이오/의료기기,429.445101
2019-11-20,바이오/의료기기_바이오시밀러,40558042,바이오/의료기기,298.506102
2019-11-30,바이오/의료기기_바이오시밀러,59313140,바이오/의료기기,347.8424
2019-12-10,바이오/의료기기_바이오시밀러,25578847,바이오/의료기기,456.993948
2019-12-20,바이오/의료기기_바이오시밀러,48857377,바이오/의료기기,479.561844
2019-12-31,바이오/의료기기_바이오시밀러,69635697,바이오/의료기기,575.431435
2020-01-10,바이오/의료기기_바이오시밀러,20741549,바이오/의료기기,1590.058431
2020-01-20,바이오/의료기기_바이오시밀러,28085652,바이오/의료기기,871.862663
2020-01-31,바이오/의료기기_바이오시밀러,76461833,바이오/의료기기,786.796308
2020-02-10,바이오/의료기기_바이오시밀러,10926762,바이오/의료기기,555.361898
2020-02-20,바이오/의료기기_바이오시밀러,26174054,바이오/의료기기,482.501548
2020-02-29,바이오/의료기기_바이오시밀러,71312762,바이오/의료기기,343.341357
2020-03-10,바이오/의료기기_바이오시밀러,18797453,바이오/의료기기,613.029923
2020-03-20,바이오/의료기기_바이오시밀러,48167041,바이오/의료기기,619.883951
2020-03-31,바이오/의료기기_바이오시밀러,78569477,바이오/의료기기,674.314646
2020-04-10,바이오/의료기기_바이오시밀러,28566128,바이오/의료기기,632.296002
2020-04-20,바이오/의료기기_바이오시밀러,43139713,바이오/의료기기,399.857342
2020-04-30,바이오/의료기기_바이오시밀러,78862858,바이오/의료기기,451.165806
2020-05-10,바이오/의료기기_바이오시밀러,26498793,바이오/의료기기,236.02714
2020-05-20,바이오/의료기기_바이오시밀러,76258073,바이오/의료기기,399.337045
2020-05-31,바이오/의료기기_바이오시밀러,133869833,바이오/의료기기,517.043644
2020-06-10,바이오/의료기기_바이오시밀러,42492210,바이오/의료기기,469.039174
2020-06-20,바이오/의료기기_바이오시밀러,107293755,바이오/의료기기,616.440423
2020-06-30,바이오/의료기기_바이오시밀러,174944565,바이오/의료기기,593.277739
2020-07-10,바이오/의료기기_바이오시밀러,35769878,바이오/의료기기,505.96864
2020-07-20,바이오/의료기기_바이오시밀러,56934209,바이오/의료기기,509.461375
2020-07-31,바이오/의료기기_바이오시밀러,129440928,바이오/의료기기,450.523714
2020-08-10,바이오/의료기기_바이오시밀러,25162039,바이오/의료기기,566.548368
2020-08-20,바이오/의료기기_바이오시밀러,80884148,바이오/의료기기,450.245989
2020-08-31,바이오/의료기기_바이오시밀러,155680134,바이오/의료기기,343.306171
2020-09-10,바이오/의료기기_바이오시밀러,66351669,바이오/의료기기,240.102886
2020-09-20,바이오/의료기기_바이오시밀러,169492087,바이오/의료기기,249.214569
2020-09-30,바이오/의료기기_바이오시밀러,291552253,바이오/의료기기,244.153407
2020-10-10,바이오/의료기기_바이오시밀러,67184132,바이오/의료기기,199.085242
2020-10-20,바이오/의료기기_바이오시밀러,190872222,바이오/의료기기,187.46853
2020-10-31,바이오/의료기기_바이오시밀러,323272701,바이오/의료기기,179.524355
2020-11-10,바이오/의료기기_바이오시밀러,86827387,바이오/의료기기,145.682318
2020-11-20,바이오/의료기기_바이오시밀러,237557482,바이오/의료기기,154.10232
2020-11-30,바이오/의료기기_바이오시밀러,376509365,바이오/의료기기,149.752575
2020-12-10,바이오/의료기기_바이오시밀러,189350104,바이오/의료기기,173.815028
2020-12-20,바이오/의료기기_바이오시밀러,406072866,바이오/의료기기,180.848463
2020-12-31,바이오/의료기기_바이오시밀러,683562370,바이오/의료기기,177.029271
2021-01-10,바이오/의료기기_바이오시밀러,107847146,바이오/의료기기,134.980086
2021-01-20,바이오/의료기기_바이오시밀러,310404087,바이오/의료기기,136.82463
2021-01-31,바이오/의료기기_바이오시밀러,478587227,바이오/의료기기,140.079638
2021-02-10,바이오/의료기기_바이오시밀러,155438796,바이오/의료기기,138.080322
2021-02-20,바이오/의료기기_바이오시밀러,249413880,바이오/의료기기,124.574836
2021-02-28,바이오/의료기기_바이오시밀러,343800183,바이오/의료기기,119.624204
2021-03-10,바이오/의료기기_바이오시밀러,223479303,바이오/의료기기,142.173239
2021-03-20,바이오/의료기기_바이오시밀러,376103542,바이오/의료기기,128.682081
2021-03-31,바이오/의료기기_바이오시밀러,519858008,바이오/의료기기,121.980147
2021-04-10,바이오/의료기기_바이오시밀러,55320335,바이오/의료기기,112.100138
2021-04-20,바이오/의료기기_바이오시밀러,98667352,바이오/의료기기,110.930164
2021-04-30,바이오/의료기기_바이오시밀러,171858637,바이오/의료기기,109.621217
2021-05-10,바이오/의료기기_바이오시밀러,72983267,바이오/의료기기,139.445875
2021-05-20,바이오/의료기기_바이오시밀러,178430034,바이오/의료기기,108.732927
2021-05-31,바이오/의료기기_바이오시밀러,313487970,바이오/의료기기,117.899766
2021-06-10,바이오/의료기기_바이오시밀러,132852451,바이오/의료기기,121.840364
2021-06-20,바이오/의료기기_바이오시밀러,236749851,바이오/의료기기,128.279672
2021-06-30,바이오/의료기기_바이오시밀러,353327576,바이오/의료기기,126.515888
2021-07-10,바이오/의료기기_바이오시밀러,135712582,바이오/의료기기,118.74384
2021-07-20,바이오/의료기기_바이오시밀러,221936563,바이오/의료기기,111.15955
2021-07-31,바이오/의료기기_바이오시밀러,305313980,바이오/의료기기,115.595139
2021-08-10,바이오/의료기기_바이오시밀러,40347922,바이오/의료기기,108.034001
2021-08-20,바이오/의료기기_바이오시밀러,87480498,바이오/의료기기,114.68763
2021-08-31,바이오/의료기기_바이오시밀러,167896597,바이오/의료기기,123.878495
2021-09-10,바이오/의료기기_바이오시밀러,90556569,바이오/의료기기,120.808862
2021-09-20,바이오/의료기기_바이오시밀러,188757198,바이오/의료기기,136.521171
2021-09-30,바이오/의료기기_바이오시밀러,266235167,바이오/의료기기,138.875097
2021-10-10,바이오/의료기기_바이오시밀러,49002874,바이오/의료기기,95.939244
2021-10-20,바이오/의료기기_바이오시밀러,120672283,바이오/의료기기,118.518575
2021-10-31,바이오/의료기기_바이오시밀러,212253849,바이오/의료기기,115.353082
2021-11-10,바이오/의료기기_바이오시밀러,107513439,바이오/의료기기,115.959088
2021-11-20,바이오/의료기기_바이오시밀러,216012772,바이오/의료기기,111.869288
2021-11-30,바이오/의료기기_바이오시밀러,366643169,바이오/의료기기,127.458614
2021-12-10,바이오/의료기기_바이오시밀러,166150542,바이오/의료기기,169.654337
2021-12-20,바이오/의료기기_바이오시밀러,280703413,바이오/의료기기,144.983989
2021-12-31,바이오/의료기기_바이오시밀러,448175004,바이오/의료기기,128.268052
2022-01-10,바이오/의료기기_바이오시밀러,69048791,바이오/의료기기,333.30917
2022-01-20,바이오/의료기기_바이오시밀러,177124999,바이오/의료기기,380.77724
2022-01-31,바이오/의료기기_바이오시밀러,309626678,바이오/의료기기,435.554984
2022-02-10,바이오/의료기기_바이오시밀러,62602315,바이오/의료기기,440.605233
2022-02-20,바이오/의료기기_바이오시밀러,166713718,바이오/의료기기,541.755983
2022-02-28,바이오/의료기기_바이오시밀러,259083326,바이오/의료기기,527.88338
2022-03-10,바이오/의료기기_바이오시밀러,171348305,바이오/의료기기,926.236894
2022-03-20,바이오/의료기기_바이오시밀러,290527789,바이오/의료기기,726.637558
2022-03-31,바이오/의료기기_바이오시밀러,371634197,바이오/의료기기,741.362484
2022-04-10,바이오/의료기기_바이오시밀러,78934226,바이오/의료기기,2384.027658
2022-04-20,바이오/의료기기_바이오시밀러,149793646,바이오/의료기기,832.879832
2022-04-30,바이오/의료기기_바이오시밀러,218736221,바이오/의료기기,992.239905
2022-05-10,바이오/의료기기_바이오시밀러,45737186,바이오/의료기기,426.900672
2022-05-20,바이오/의료기기_바이오시밀러,135445890,바이오/의료기기,616.096364
2022-05-31,바이오/의료기기_바이오시밀러,248245312,바이오/의료기기,691.82333
2022-06-10,바이오/의료기기_바이오시밀러,77738238,바이오/의료기기,1161.951663
2022-06-20,바이오/의료기기_바이오시밀러,172593994,바이오/의료기기,1833.37167
2022-06-30,바이오/의료기기_바이오시밀러,272374351,바이오/의료기기,2033.791833
2022-07-10,바이오/의료기기_바이오시밀러,79368238,바이오/의료기기,6194.255767
2022-07-20,바이오/의료기기_바이오시밀러,185334547,바이오/의료기기,6728.901836
2022-07-31,바이오/의료기기_바이오시밀러,337575315,바이오/의료기기,6179.015565
2022-08-10,바이오/의료기기_바이오시밀러,111176978,바이오/의료기기,7940.656868
2022-08-20,바이오/의료기기_바이오시밀러,262413636,바이오/의료기기,7365.796244
2022-08-31,바이오/의료기기_바이오시밀러,417410691,바이오/의료기기,6245.258064
2022-09-10,바이오/의료기기_바이오시밀러,136841716,바이오/의료기기,6922.276917
2022-09-20,바이오/의료기기_바이오시밀러,263940096,바이오/의료기기,6879.129613
2022-09-30,바이오/의료기기_바이오시밀러,372714410,바이오/의료기기,5562.695739
2022-10-10,바이오/의료기기_바이오시밀러,36103997,바이오/의료기기,5763.995619
2022-10-20,바이오/의료기기_바이오시밀러,154359135,바이오/의료기기,5274.4548
2022-10-31,바이오/의료기기_바이오시밀러,263327182,바이오/의료기기,5642.432325
2022-11-10,바이오/의료기기_바이오시밀러,63381764,바이오/의료기기,4435.613246
2022-11-20,바이오/의료기기_바이오시밀러,132803018,바이오/의료기기,4463.698419
2022-11-30,바이오/의료기기_바이오시밀러,226301352,바이오/의료기기,3774.622711
2022-12-10,바이오/의료기기_바이오시밀러,112717388,바이오/의료기기,4106.541874
2022-12-20,바이오/의료기기_바이오시밀러,303278635,바이오/의료기기,5000.567777
2022-12-31,바이오/의료기기_바이오시밀러,330222648,바이오/의료기기,4382.587272
2023-01-10,바이오/의료기기_바이오시밀러,132790980,바이오/의료기기,6174.34886
2023-01-20,바이오/의료기기_바이오시밀러,284558098,바이오/의료기기,4993.182022
2023-01-31,바이오/의료기기_바이오시밀러,376509126,바이오/의료기기,5222.507783
2023-02-10,바이오/의료기기_바이오시밀러,129451489,바이오/의료기기,3380.969033
2023-02-20,바이오/의료기기_바이오시밀러,224552769,바이오/의료기기,3937.867668
2023-02-28,바이오/의료기기_바이오시밀러,275521312,바이오/의료기기,2666.825973
2023-03-10,바이오/의료기기_바이오시밀러,77798158,바이오/의료기기,3002.376796
2023-03-20,바이오/의료기기_바이오시밀러,201321056,바이오/의료기기,3231.443909
2023-03-31,바이오/의료기기_바이오시밀러,344876023,바이오/의료기기,2770.363127
2023-04-10,바이오/의료기기_바이오시밀러,93709524,바이오/의료기기,4092.613997
2023-04-20,바이오/의료기기_바이오시밀러,240355567,바이오/의료기기,5019.030885
2023-04-30,바이오/의료기기_바이오시밀러,338258717,바이오/의료기기,4706.876859
2023-05-10,바이오/의료기기_바이오시밀러,80745765,바이오/의료기기,4566.577404
2023-05-20,바이오/의료기기_바이오시밀러,188159594,바이오/의료기기,4179.80472
2023-05-31,바이오/의료기기_바이오시밀러,322789488,바이오/의료기기,4972.064927
2023-06-10,바이오/의료기기_바이오시밀러,122880986,바이오/의료기기,5367.711778
2023-06-20,바이오/의료기기_바이오시밀러,260669606,바이오/의료기기,5052.023419
2023-06-30,바이오/의료기기_바이오시밀러,385317108,바이오/의료기기,4569.077435
2023-07-10,바이오/의료기기_바이오시밀러,74599036,바이오/의료기기,5276.849751
2023-07-20,바이오/의료기기_바이오시밀러,186350988,바이오/의료기기,4878.766834
2023-07-31,바이오/의료기기_바이오시밀러,284030041,바이오/의료기기,4052.891504
2023-08-10,바이오/의료기기_바이오시밀러,42099625,바이오/의료기기,4744.934934
2023-08-20,바이오/의료기기_바이오시밀러,95839545,바이오/의료기기,3923.730288
2023-08-31,바이오/의료기기_바이오시밀러,206963256,바이오/의료기기,4774.387576
2023-09-10,바이오/의료기기_바이오시밀러,77256708,바이오/의료기기,5456.097799
2023-09-20,바이오/의료기기_바이오시밀러,213914175,바이오/의료기기,3822.340915
2023-09-30,바이오/의료기기_바이오시밀러,345682584,바이오/의료기기,3533.648055
2023-10-10,바이오/의료기기_바이오시밀러,63839678,바이오/의료기기,3982.453039
2023-10-20,바이오/의료기기_바이오시밀러,169520515,바이오/의료기기,3474.71808
2023-10-31,바이오/의료기기_바이오시밀러,325146161,바이오/의료기기,4011.515907
2023-11-10,바이오/의료기기_바이오시밀러,134446989,바이오/의료기기,3981.614833
2023-11-20,바이오/의료기기_바이오시밀러,229690704,바이오/의료기기,4067.673526
2023-11-30,바이오/의료기기_바이오시밀러,374996664,바이오/의료기기,3571.078464
2023-12-10,바이오/의료기기_바이오시밀러,142323523,바이오/의료기기,3737.209735
2023-12-20,바이오/의료기기_바이오시밀러,294820025,바이오/의료기기,3336.451047
2023-12-31,바이오/의료기기_바이오시밀러,319855956,바이오/의료기기,3058.203026
2024-01-10,바이오/의료기기_바이오시밀러,80315422,바이오/의료기기,4131.156363
2024-01-20,바이오/의료기기_바이오시밀러,230163622,바이오/의료기기,4121.205179
2024-01-31,바이오/의료기기_바이오시밀러,407699136,바이오/의료기기,3780.425662
2024-02-10,바이오/의료기기_바이오시밀러,135453661,바이오/의료기기,5119.838052
2024-02-20,바이오/의료기기_바이오시밀러,270057196,바이오/의료기기,4563.620138
2024-02-29,바이오/의료기기_바이오시밀러,422574590,바이오/의료기기,4426.022071
2024-03-10,바이오/의료기기_바이오시밀러,132884966,바이오/의료기기,6524.587368
2024-03-20,바이오/의료기기_바이오시밀러,293694002,바이오/의료기기,4246.468535
2024-03-31,바이오/의료기기_바이오시밀러,446477785,바이오/의료기기,3723.4234
2024-04-10,바이오/의료기기_바이오시밀러,129460379,바이오/의료기기,4204.255522
2024-04-20,바이오/의료기기_바이오시밀러,272304607,바이오/의료기기,4094.488413
2024-04-30,바이오/의료기기_바이오시밀러,479026687,바이오/의료기기,4186.265384
2024-05-10,바이오/의료기기_바이오시밀러,132281360,바이오/의료기기,4518.273578
2024-05-20,바이오/의료기기_바이오시밀러,258592911,바이오/의료기기,4643.572032
2024-05-31,바이오/의료기기_바이오시밀러,480776992,바이오/의료기기,4451.400995
2024-06-10,바이오/의료기기_바이오시밀러,99764779,바이오/의료기기,3088.421297
2024-06-20,바이오/의료기기_바이오시밀러,277462923,바이오/의료기기,3011.632675
2024-06-30,바이오/의료기기_바이오시밀러,438628214,바이오/의료기기,2968.011777
2024-07-10,바이오/의료기기_바이오시밀러,131339604,바이오/의료기기,4572.717499
2024-07-20,바이오/의료기기_바이오시밀러,282091298,바이오/의료기기,4833.682571
2024-07-31,바이오/의료기기_바이오시밀러,437769135,바이오/의료기기,4998.55485
2024-08-10,바이오/의료기기_바이오시밀러,157147941,바이오/의료기기,5351.826899
2024-08-20,바이오/의료기기_바이오시밀러,323551804,바이오/의료기기,4109.617697
2024-08-31,바이오/의료기기_바이오시밀러,553510954,바이오/의료기기,4338.133824
2024-09-10,바이오/의료기기_바이오시밀러,166490084,바이오/의료기기,3722.274591
2024-09-20,바이오/의료기기_바이오시밀러,265527535,바이오/의료기기,3235.675244
2024-09-30,바이오/의료기기_바이오시밀러,471818530,바이오/의료기기,3661.956268
2024-10-10,바이오/의료기기_바이오시밀러,99908589,바이오/의료기기,6632.574293
2024-10-20,바이오/의료기기_바이오시밀러,255673505,바이오/의료기기,6618.241032
2024-10-31,바이오/의료기기_바이오시밀러,459169419,바이오/의료기기,5633.083455
2024-11-10,바이오/의료기기_바이오시밀러,158354595,바이오/의료기기,4550.564544
2024-11-20,바이오/의료기기_바이오시밀러,373417635,바이오/의료기기,5198.661707
2024-11-30,바이오/의료기기_바이오시밀러,555964177,바이오/의료기기,5164.551513
2024-12-10,바이오/의료기기_바이오시밀러,164010324,바이오/의료기기,4875.574375
2024-12-20,바이오/의료기기_바이오시밀러,303466572,바이오/의료기기,4090.751793
2024-12-31,바이오/의료기기_바이오시밀러,358538990,바이오/의료기기,4172.517817
2025-01-10,바이오/의료기기_바이오시밀러,158768657,바이오/의료기기,5344.709477
2025-01-20,바이오/의료기기_바이오시밀러,302049385,바이오/의료기기,4932.88833
2025-01-31,바이오/의료기기_바이오시밀러,532719066,바이오/의료기기,5454.558417
2025-02-10,바이오/의료기기_바이오시밀러,178891406,바이오/의료기기,5960.245551
2025-02-20,바이오/의료기기_바이오시밀러,376586757,바이오/의료기기,6450.411395
2025-02-28,바이오/의료기기_바이오시밀러,614789874,바이오/의료기기,6117.484443
2025-03-10,바이오/의료기기_바이오시밀러,94763207,바이오/의료기기,2805.131565
2025-03-20,바이오/의료기기_바이오시밀러,291718212,바이오/의료기기,3414.944019
2025-03-31,바이오/의료기기_바이오시밀러,519183085,바이오/의료기기,4034.573858
2025-04-10,바이오/의료기기_바이오시밀러,180496650,바이오/의료기기,6668.397527
2025-04-20,바이오/의료기기_바이오시밀러,319407275,바이오/의료기기,4835.898491
2025-04-30,바이오/의료기기_바이오시밀러,595523483,바이오/의료기기,4977.156405
2025-05-10,바이오/의료기기_바이오시밀러,124669325,바이오/의료기기,5671.285861
2025-05-20,바이오/의료기기_바이오시밀러,302525642,바이오/의료기기,5193.42436
2025-05-31,바이오/의료기기_바이오시밀러,528995374,바이오/의료기기,4896.44551
2025-06-10,바이오/의료기기_바이오시밀러,234848382,바이오/의료기기,5009.987661
2025-06-20,바이오/의료기기_바이오시밀러,588440318,바이오/의료기기,4813.077964
2025-06-30,바이오/의료기기_바이오시밀러,758046199,바이오/의료기기,4255.455234
2025-07-10,바이오/의료기기_바이오시밀러,131382340,바이오/의료기기,3395.517211
2025-07-20,바이오/의료기기_바이오시밀러,186944279,바이오/의료기기,3030.54777
2025-07-31,바이오/의료기기_바이오시밀러,387165443,바이오/의료기기,3543.315573
2025-08-10,바이오/의료기기_바이오시밀러,158796825,바이오/의료기기,6104.438146
2025-08-20,바이오/의료기기_바이오시밀러,320136757,바이오/의료기기,5240.995184
2025-08-31,바이오/의료기기_바이오시밀러,452773200,바이오/의료기기,4609.643522
2025-09-10,바이오/의료기기_바이오시밀러,180855493,바이오/의료기기,4649.399234
2025-09-20,바이오/의료기기_바이오시밀러,423405636,바이오/의료기기,5180.610337
2025-09-30,바이오/의료기기_바이오시밀러,693931631,바이오/의료기기,4825.92301
2025-10-10,바이오/의료기기_바이오시밀러,35560422,바이오/의료기기,2757.295153
2025-10-20,바이오/의료기기_바이오시밀러,217724575,바이오/의료기기,3416.505603
2025-10-31,바이오/의료기기_바이오시밀러,447330777,바이오/의료기기,4020.451726
2025-11-10,바이오/의료기기_바이오시밀러,155024086,바이오/의료기기,4557.07916
2025-11-20,바이오/의료기기_바이오시밀러,424603657,바이오/의료기기,5264.846491
2025-11-30,바이오/의료기기_바이오시밀러,642051852,바이오/의료기기,4732.794526
2025-12-10,바이오/의료기기_바이오시밀러,251892691,바이오/의료기기,4882.043405
2025-12-20,바이오/의료기기_바이오시밀러,407382344,바이오/의료기기,3734.617472
2025-12-31,바이오/의료기기_바이오시밀러,522105362,바이오/의료기기,3497.461784
2026-01-10,바이오/의료기기_바이오시밀러,142745992,바이오/의료기기,2995.043552
2026-01-20,바이오/의료기기_바이오시밀러,306972635,바이오/의료기기,4193.002321
2026-01-31,바이오/의료기기_바이오시밀러,611494466,바이오/의료기기,4631.612072
2026-02-10,바이오/의료기기_바이오시밀러,224126597,바이오/의료기기,5193.779536
2026-02-20,바이오/의료기기_바이오시밀러,387726502,바이오/의료기기,4548.08852
2026-02-28,바이오/의료기기_바이오시밀러,605663029,바이오/의료기기,5061.811263
2026-03-10,바이오/의료기기_바이오시밀러,138389159,바이오/의료기기,4235.794255
2026-03-20,바이오/의료기기_바이오시밀러,329639348,바이오/의료기기,3775.892134
2026-03-31,바이오/의료기기_바이오시밀러,560215009,바이오/의료기기,3726.561831
2026-04-10,바이오/의료기기_바이오시밀러,225895180,바이오/의료기기,4441.784735
2026-04-20,바이오/의료기기_바이오시밀러,448213691,바이오/의료기기,4593.273458
2026-04-30,바이오/의료기기_바이오시밀러,727868753,바이오/의료기기,4640.503658
2026-05-10,바이오/의료기기_바이오시밀러,106094811,바이오/의료기기,4817.890324
2026-05-20,바이오/의료기기_바이오시밀러,392113002,바이오/의료기기,4954.832432
